,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,0
273,2015-08-28,Tuggeranong,2.8,14.1,2.4,,,SSE,30.0,N,NNW,4.0,17.0,81.0,71.0,1021.3,1020.4,,,8.5,11.9,0
274,2015-09-18,Hobart,8.4,17.7,0.0,2.8,9.6,NNW,30.0,ENE,ESE,9.0,20.0,63.0,57.0,1028.5,1027.0,1.0,1.0,11.7,14.2,0
275,2011-10-27,Adelaide,9.8,27.6,0.0,1.0,10.1,W,28.0,NE,NW,11.0,11.0,44.0,25.0,1017.2,1013.5,,,18.3,25.6,0
276,2013-05-28,Nuriootpa,4.1,16.1,0.0,0.8,8.4,NNE,28.0,NE,NNE,9.0,9.0,76.0,56.0,1026.8,1022.9,3.0,6.0,10.1,15.9,0
277,2014-03-01,Witchcliffe,12.3,35.8,0.0,,,N,43.0,N,NW,28.0,19.0,28.0,18.0,1016.0,1015.2,,,28.3,32.7,0
278,2009-05-30,Melbourne,9.0,16.1,0.0,1.8,3.8,SE,39.0,SE,SE,13.0,24.0,87.0,64.0,1032.1,1030.6,7.0,5.0,11.2,15.4,0
279,2010-08-18,WaggaWagga,2.9,12.1,0.0,1.2,0.1,ENE,33.0,NE,ENE,13.0,20.0,76.0,90.0,1017.4,1007.2,7.0,8.0,7.0,8.5,1
280,2015-01-16,AliceSprings,19.4,34.3,0.0,,12.3,E,44.0,ESE,ESE,22.0,24.0,36.0,19.0,1010.0,1007.6,,,27.2,33.2,0
281,2013-09-13,MountGinini,-6.3,4.1,0.0,,,ENE,46.0,E,ENE,24.0,17.0,88.0,93.0,,,,,-0.7,1.4,1
282,2012-11-28,MountGinini,9.1,20.0,11.0,,,NNW,31.0,WNW,W,9.0,11.0,94.0,88.0,,,,,14.3,18.2,0
283,2014-12-07,NorahHead,19.2,28.0,0.6,,,NE,56.0,NE,NE,13.0,30.0,86.0,79.0,1006.3,1003.2,,,22.8,24.9,1
284,2015-08-20,Townsville,12.6,26.9,0.0,5.6,10.5,E,43.0,ESE,ENE,19.0,33.0,55.0,52.0,1022.1,1019.0,1.0,1.0,22.4,24.4,0
285,2014-10-15,Canberra,6.3,15.9,15.2,,,S,59.0,S,S,24.0,22.0,62.0,40.0,1015.9,1014.3,,4.0,8.0,14.1,0
286,2015-08-15,Witchcliffe,3.6,21.2,0.2,,,E,19.0,,SSE,0.0,11.0,100.0,64.0,1023.4,1020.3,,,11.0,20.8,0
287,2010-09-20,Penrith,7.7,22.0,0.0,,,,,NNW,NW,6.0,6.0,68.0,50.0,,,,,14.8,21.9,0
288,2011-06-15,Moree,11.0,15.4,19.4,2.6,1.0,SSW,28.0,ENE,E,13.0,4.0,95.0,81.0,1015.3,1014.7,8.0,7.0,12.0,14.8,0
289,2017-02-06,Cobar,24.4,42.3,0.0,,,SSE,50.0,NE,WNW,15.0,22.0,27.0,15.0,1008.7,1006.3,,2.0,32.1,41.0,0
290,2013-06-23,Nhil,4.7,13.4,0.6,,,E,37.0,E,ENE,24.0,24.0,82.0,66.0,1028.3,1026.6,,,6.0,13.2,0
291,2015-02-09,Nuriootpa,13.3,32.7,0.0,9.0,12.3,SE,44.0,E,N,17.0,7.0,63.0,21.0,1023.6,1021.0,0.0,0.0,17.1,30.3,0
292,2015-07-16,Albany,6.2,15.7,0.0,2.2,9.1,,,ENE,ENE,11.0,19.0,73.0,55.0,1030.3,1026.2,1.0,1.0,10.8,14.8,0
293,2016-07-24,Cairns,18.1,28.4,0.0,,,ESE,33.0,SE,ESE,20.0,22.0,80.0,54.0,1016.0,1013.1,,,22.8,27.6,0
294,2009-02-03,Bendigo,18.7,34.5,0.0,5.0,,SE,37.0,SSE,SSE,24.0,20.0,60.0,27.0,1010.7,1007.7,1.0,3.0,23.2,33.4,0
295,2010-12-11,Penrith,14.9,32.0,0.0,,,WSW,35.0,NNE,NNE,9.0,9.0,60.0,28.0,,,,,21.9,30.4,0
296,2011-12-27,Adelaide,15.5,22.8,0.0,,3.4,WSW,33.0,S,SW,15.0,17.0,50.0,52.0,1016.8,1016.0,,,19.8,21.5,0
297,2012-01-21,Albury,18.5,35.3,0.0,,,ENE,48.0,SE,S,11.0,11.0,56.0,28.0,1013.4,1010.7,,,24.9,33.5,0
298,2016-06-04,Witchcliffe,11.6,15.6,14.6,,,SW,39.0,S,SSE,13.0,11.0,67.0,66.0,1015.6,1016.3,,,13.0,13.7,0
299,2011-12-27,Perth,18.0,36.1,0.0,11.4,10.2,SSE,37.0,E,E,15.0,9.0,38.0,13.0,1013.9,1009.4,5.0,7.0,25.8,35.1,0
300,2013-06-18,Wollongong,9.7,16.5,0.0,,,SSE,46.0,SW,SW,15.0,22.0,60.0,71.0,1013.4,1013.1,,8.0,13.1,13.7,1
301,2016-07-24,Katherine,18.9,34.5,0.0,6.4,,E,43.0,ESE,ESE,13.0,19.0,60.0,,1014.9,1010.8,0.0,,26.3,,0
302,2014-05-12,Sydney,12.6,23.0,0.0,4.0,8.8,SSE,37.0,W,S,17.0,20.0,73.0,51.0,1030.1,1028.5,3.0,2.0,16.7,22.7,1
303,2014-12-19,AliceSprings,21.0,35.4,0.0,7.8,12.1,E,37.0,E,ESE,13.0,15.0,46.0,23.0,1014.1,1011.2,6.0,7.0,28.8,33.6,0
304,2010-07-03,PerthAirport,-1.0,15.4,0.0,1.8,9.0,S,30.0,NNW,SSW,4.0,20.0,73.0,35.0,1029.2,1026.1,1.0,1.0,7.2,15.2,0
305,2017-05-05,Newcastle,,23.5,0.0,,,,,,,0.0,,91.0,,,,0.0,,15.6,,0
306,2016-12-11,Hobart,11.3,17.3,0.0,3.6,10.2,SE,35.0,E,SE,15.0,22.0,71.0,52.0,1022.8,1022.3,4.0,2.0,13.5,16.2,0
307,2017-06-20,Adelaide,4.9,19.1,0.0,,,N,19.0,NE,W,2.0,9.0,82.0,37.0,1028.4,1026.5,,,10.4,18.4,0
308,2009-05-27,Bendigo,2.8,15.5,0.2,2.4,,S,28.0,,SW,0.0,15.0,87.0,50.0,1022.9,1021.2,1.0,3.0,9.2,14.3,0
309,2012-11-13,Albany,11.6,20.5,0.0,4.0,10.3,,,W,SW,6.0,9.0,59.0,63.0,1021.2,1018.2,7.0,7.0,18.5,19.7,0
310,2017-02-12,Cairns,23.5,31.8,0.0,,,N,28.0,ESE,N,6.0,15.0,69.0,69.0,1008.8,1005.2,,1.0,29.4,30.4,0
311,2013-05-15,Cairns,20.2,28.7,0.0,5.0,9.1,NE,26.0,SSE,NE,17.0,17.0,74.0,65.0,1014.1,1011.2,7.0,6.0,25.1,28.3,0
312,2014-07-02,BadgerysCreek,2.0,19.0,0.0,,,WSW,19.0,WSW,WSW,4.0,4.0,78.0,36.0,1028.0,1025.2,,,8.4,18.5,0
313,2013-09-08,Sale,3.0,16.0,0.0,2.6,11.4,WSW,39.0,WNW,SW,11.0,22.0,84.0,44.0,1027.5,1024.4,4.0,5.0,10.4,15.4,0
314,2010-03-01,Perth,21.9,39.1,0.0,12.0,11.6,NE,33.0,NE,ESE,19.0,9.0,35.0,16.0,1014.6,1011.2,0.0,0.0,28.9,38.5,0
315,2016-08-25,Tuggeranong,0.3,13.2,12.8,,,WNW,41.0,SW,W,2.0,15.0,99.0,37.0,1012.1,1010.4,,,5.1,12.7,0
316,2015-08-12,Witchcliffe,8.2,16.8,0.0,,,SW,20.0,,W,0.0,11.0,99.0,76.0,1030.9,1028.4,,,13.0,15.4,1
317,2009-08-27,SydneyAirport,11.0,22.5,0.0,6.0,11.0,NE,37.0,NW,NE,9.0,30.0,30.0,31.0,1017.5,1013.0,0.0,0.0,18.4,21.4,0
318,2011-12-07,Williamtown,13.0,18.7,0.2,4.0,0.0,SSW,28.0,S,S,7.0,13.0,84.0,91.0,1015.6,1013.4,7.0,7.0,16.9,17.5,1
319,2016-08-22,Richmond,5.2,12.7,0.0,10.8,,WSW,26.0,N,E,6.0,6.0,91.0,86.0,1017.5,1015.2,,8.0,8.6,11.3,1
320,2015-08-27,SydneyAirport,11.9,22.7,0.0,3.0,4.3,W,52.0,WNW,NW,13.0,22.0,68.0,38.0,1019.6,1014.9,7.0,6.0,17.2,20.8,0
321,2011-01-07,AliceSprings,23.3,38.5,4.8,10.4,10.0,S,57.0,N,SE,24.0,9.0,46.0,27.0,1001.4,997.1,5.0,6.0,29.9,37.9,1
322,2016-07-04,Woomera,8.6,15.4,2.4,0.0,,SW,54.0,W,W,7.0,26.0,92.0,68.0,1017.2,1013.5,8.0,8.0,9.4,13.7,1
323,2014-08-19,Townsville,11.3,25.5,0.0,5.8,11.0,SSW,33.0,SSW,ENE,20.0,24.0,39.0,34.0,1019.9,1014.2,0.0,0.0,19.9,24.1,0
324,2016-07-06,Tuggeranong,3.9,12.2,10.8,,,SSE,54.0,NNW,NNE,11.0,6.0,86.0,79.0,1005.8,1006.5,,,7.2,11.1,1
325,2016-01-12,Sale,14.5,26.0,0.2,,,ESE,35.0,SW,E,9.0,24.0,73.0,57.0,1015.2,1015.5,,,20.3,25.8,0
326,2015-11-11,Albany,16.2,21.6,0.0,4.0,5.2,,,S,,7.0,,85.0,,1018.0,1018.1,8.0,,18.9,,0
327,2015-04-30,MelbourneAirport,5.4,19.3,0.0,1.6,10.1,SSE,28.0,N,SSE,11.0,15.0,76.0,41.0,1031.8,1028.5,1.0,1.0,11.3,19.2,0
328,2015-09-20,PerthAirport,7.4,20.6,0.0,5.2,11.1,ESE,41.0,E,SE,15.0,17.0,44.0,27.0,1030.9,1026.9,0.0,0.0,13.3,20.5,0
329,2009-08-01,WaggaWagga,5.0,12.7,0.2,1.4,2.2,WSW,28.0,NNW,W,6.0,13.0,100.0,77.0,1027.5,1026.2,8.0,7.0,8.0,11.9,1
330,2017-04-03,Albany,13.8,20.0,0.0,13.6,,,,WSW,,19.0,,84.0,,1024.2,1025.4,5.0,,19.4,,0
331,2011-02-27,BadgerysCreek,16.6,29.5,0.0,,,E,26.0,WNW,N,6.0,13.0,90.0,54.0,1009.6,1007.9,,,20.5,27.8,0
332,2016-06-25,Bendigo,0.9,10.6,0.2,,,SW,22.0,W,WSW,9.0,6.0,84.0,61.0,1023.5,1022.6,,7.0,4.0,10.5,0
333,2014-02-10,Hobart,11.8,21.3,3.0,10.2,11.3,NW,43.0,NNW,ESE,7.0,26.0,45.0,62.0,1019.6,1020.4,,,17.6,17.5,0
334,2016-11-06,Katherine,27.1,40.5,0.0,8.0,,WNW,31.0,WNW,NE,15.0,4.0,54.0,,1011.7,1006.0,2.0,,32.1,,0
335,2016-04-02,Witchcliffe,7.3,25.6,0.0,,,NW,28.0,ESE,WSW,9.0,13.0,75.0,45.0,1024.4,1021.3,,,15.9,24.0,0
336,2017-05-28,Portland,7.4,11.4,19.4,,,WSW,59.0,W,WSW,20.0,28.0,82.0,75.0,1007.6,1009.4,8.0,8.0,8.8,7.9,1
337,2012-08-02,Townsville,10.2,23.7,0.0,7.4,11.2,ENE,35.0,SSE,ENE,9.0,24.0,63.0,48.0,1021.9,1017.8,1.0,1.0,18.2,21.9,0
338,2013-08-04,Melbourne,8.3,14.1,,1.2,5.7,W,39.0,WNW,WNW,17.0,22.0,72.0,71.0,1013.5,1012.6,,,9.4,12.5,1
339,2014-09-07,Albany,10.8,18.4,7.6,3.8,7.0,,,NW,E,11.0,13.0,72.0,56.0,1006.7,1003.1,3.0,7.0,13.9,17.5,1
340,2015-11-18,PerthAirport,16.3,21.8,0.8,7.2,8.5,WSW,50.0,W,WSW,28.0,24.0,38.0,58.0,1015.9,1016.3,6.0,7.0,20.9,18.3,0
341,2014-10-06,Sale,8.2,20.1,0.0,,,ENE,28.0,NE,E,13.0,9.0,65.0,79.0,1013.3,1005.7,5.0,7.0,14.1,15.3,1
342,2014-04-24,Sydney,14.1,29.9,0.0,3.8,9.1,SE,41.0,WNW,WNW,15.0,6.0,53.0,28.0,1013.7,1011.3,6.0,7.0,19.3,28.9,1
343,2011-06-25,Newcastle,4.9,18.8,0.0,,,,,,,,0.0,91.0,59.0,,,0.0,3.0,9.6,17.6,0
344,2009-04-15,Newcastle,,28.0,0.0,,,,,,W,,9.0,,39.0,,,,0.0,,28.0,0
345,2009-03-21,MelbourneAirport,12.4,34.7,0.0,6.2,10.6,N,59.0,N,N,37.0,37.0,34.0,12.0,1013.3,1010.1,1.0,1.0,24.4,33.3,0
346,2013-04-16,Brisbane,17.3,29.2,0.0,2.6,6.0,WNW,43.0,WSW,SSW,2.0,6.0,85.0,71.0,1013.5,1011.8,5.0,7.0,21.1,21.0,1
347,2008-12-15,Darwin,24.5,32.5,14.8,4.0,3.7,E,37.0,ESE,SSW,22.0,9.0,79.0,90.0,1007.2,1004.3,7.0,7.0,27.6,26.6,1
348,2012-08-19,Tuggeranong,-2.7,14.4,0.0,,,NNE,43.0,,NW,0.0,19.0,99.0,47.0,1022.0,1018.9,,,3.0,13.7,0
349,2016-05-17,Richmond,10.3,28.5,0.0,2.2,,WNW,41.0,NNE,WNW,9.0,24.0,57.0,23.0,1017.2,1014.4,,,19.5,27.7,0
350,2015-02-20,Newcastle,19.8,25.4,0.8,,,,,,SE,0.0,9.0,80.0,79.0,,,7.0,8.0,24.0,24.5,1
351,2010-12-13,Walpole,16.4,20.6,0.0,,,SSW,35.0,S,SW,13.0,19.0,64.0,63.0,1009.4,1009.7,,,18.4,19.0,0
352,2010-09-16,WaggaWagga,7.3,12.9,0.2,2.4,5.5,WSW,43.0,WSW,W,26.0,26.0,64.0,53.0,1019.8,1018.2,7.0,4.0,9.4,11.9,0
353,2012-07-13,Moree,14.7,18.1,14.6,0.4,0.2,ENE,26.0,NE,ESE,9.0,15.0,97.0,91.0,1016.5,1013.3,8.0,8.0,17.2,16.8,1
354,2010-09-16,Richmond,6.3,20.5,0.0,,,NW,46.0,WSW,WNW,30.0,30.0,48.0,33.0,1015.7,1012.0,,,15.9,19.7,0
355,2011-11-29,Cobar,22.5,37.1,0.0,13.0,,,,NNE,NNE,20.0,20.0,44.0,29.0,1011.8,,7.0,7.0,25.2,33.6,0
356,2011-06-12,Mildura,3.3,15.4,0.0,1.6,8.6,SSE,28.0,S,S,13.0,15.0,94.0,53.0,1029.8,1027.1,1.0,4.0,6.2,14.7,0
357,2014-02-06,Adelaide,16.1,33.5,0.0,8.0,12.7,SW,28.0,SSW,WSW,2.0,19.0,34.0,27.0,1012.6,1010.9,,,24.2,31.6,0
358,2009-11-09,Townsville,21.9,30.7,0.0,7.6,10.9,ENE,48.0,SE,ENE,20.0,39.0,55.0,55.0,1015.4,1011.4,6.0,1.0,27.6,28.1,1
359,2014-05-26,Williamtown,9.6,24.7,0.0,1.6,,NE,22.0,WNW,NNE,11.0,13.0,80.0,55.0,1024.4,1021.5,2.0,1.0,17.0,24.0,0
360,2014-06-07,Cairns,21.0,26.1,2.2,6.0,0.2,SE,54.0,ESE,SE,28.0,30.0,74.0,66.0,1016.0,1013.2,7.0,7.0,23.8,24.7,1
361,2011-01-19,Melbourne,15.3,22.5,0.0,4.2,6.6,S,35.0,SSW,S,17.0,24.0,60.0,54.0,1012.5,1013.2,7.0,5.0,16.6,19.7,0
362,2014-12-01,Uluru,22.6,40.1,0.0,,,WSW,65.0,NE,N,19.0,20.0,29.0,13.0,1007.3,1001.6,,,31.9,38.7,0
363,2009-11-19,Bendigo,20.6,38.8,0.0,7.2,,SW,39.0,N,SW,9.0,20.0,20.0,7.0,1005.1,1005.2,5.0,4.0,29.3,37.9,0
364,2013-09-13,Darwin,22.7,34.3,0.0,8.0,10.8,N,37.0,E,NNW,6.0,22.0,66.0,37.0,1014.5,1009.1,6.0,2.0,28.0,33.7,0
365,2014-02-28,Darwin,26.2,31.4,13.2,7.6,10.0,WNW,44.0,WNW,WNW,17.0,31.0,76.0,63.0,1010.1,1007.4,6.0,5.0,28.6,30.8,0
366,2009-12-15,MountGinini,7.3,23.5,0.2,,,W,31.0,NW,W,13.0,13.0,78.0,38.0,,,,,13.7,21.5,0
367,2009-09-27,Richmond,8.1,17.1,0.0,,,SW,70.0,W,WNW,35.0,33.0,32.0,30.0,1007.9,1006.3,,,13.6,15.7,0
368,2013-07-23,Albury,3.4,12.4,0.6,,,WNW,30.0,W,WNW,7.0,17.0,100.0,73.0,1023.7,1023.8,8.0,1.0,6.6,12.2,0
369,2014-02-05,Sale,9.1,23.2,0.0,7.6,12.7,E,56.0,ENE,E,33.0,39.0,53.0,37.0,1025.2,1022.3,1.0,0.0,18.7,22.4,0
370,2013-08-11,PerthAirport,9.9,18.6,4.2,1.6,8.6,WSW,41.0,SW,WSW,13.0,24.0,80.0,47.0,1018.7,1018.7,3.0,3.0,14.9,17.3,0
371,2011-08-12,Launceston,4.2,14.1,0.0,,,NW,11.0,ESE,NW,6.0,6.0,87.0,56.0,1021.1,1019.7,,,6.8,13.8,0
372,2009-09-28,Penrith,9.2,22.8,0.0,,,W,43.0,W,WSW,19.0,24.0,35.0,29.0,,,,,17.6,21.7,0
373,2014-03-31,Nuriootpa,15.7,31.8,0.0,5.4,2.9,W,28.0,NE,W,4.0,11.0,55.0,25.0,1017.6,1015.7,7.0,8.0,23.2,29.8,0
374,2017-05-15,NorahHead,14.0,18.9,1.4,,,SSW,50.0,WSW,SSW,15.0,26.0,90.0,65.0,1016.1,1013.7,,,14.7,18.2,1
375,2010-05-17,GoldCoast,13.7,21.8,0.0,,,SE,44.0,WSW,S,4.0,20.0,66.0,61.0,1017.9,1014.6,,,18.9,20.0,0
376,2013-03-20,Penrith,12.8,27.3,0.0,,,ENE,26.0,,NNE,0.0,7.0,92.0,44.0,,,,,17.5,26.2,0
377,2009-08-21,Albany,7.0,16.0,1.0,1.8,8.9,,,NNW,NNW,11.0,4.0,68.0,50.0,1010.1,1005.8,2.0,6.0,10.0,15.5,1
378,2015-07-27,Katherine,22.6,33.6,0.0,8.0,,SE,46.0,SE,ESE,17.0,26.0,53.0,40.0,1020.1,1015.8,6.0,6.0,26.2,33.0,0
379,2016-06-09,Uluru,6.1,17.7,0.0,,,SE,24.0,S,SSE,6.0,13.0,81.0,48.0,1023.9,1022.8,,1.0,9.9,16.9,0
380,2011-11-07,Wollongong,19.8,23.7,0.0,,,S,26.0,N,SSE,9.0,11.0,65.0,82.0,1012.8,1012.7,1.0,1.0,22.0,22.1,0
381,2013-01-16,NorahHead,18.0,27.3,0.0,,,NNE,35.0,N,ENE,9.0,20.0,70.0,69.0,1014.8,1012.0,,,22.9,25.8,0
382,2015-01-12,PerthAirport,13.7,36.0,0.0,12.0,13.2,SW,44.0,NE,SW,19.0,30.0,21.0,15.0,1008.5,1006.0,0.0,0.0,28.2,33.7,0
383,2015-02-07,Bendigo,19.8,33.2,0.0,,,WSW,44.0,ESE,NNE,7.0,20.0,48.0,34.0,1022.1,1019.5,5.0,5.0,23.1,29.0,0
384,2015-08-22,Woomera,9.3,22.3,0.0,5.8,6.4,NE,26.0,E,NNE,11.0,7.0,62.0,33.0,1018.7,1014.7,4.0,,12.8,21.1,1
385,2015-11-09,MountGambier,15.8,34.0,0.0,7.2,8.0,W,52.0,N,WSW,28.0,26.0,24.0,32.0,1015.0,1013.8,7.0,7.0,24.8,26.0,0
386,2016-08-27,Mildura,1.2,18.4,0.2,1.2,9.2,NNE,50.0,NNE,NW,7.0,17.0,75.0,33.0,1025.3,1021.4,1.0,2.0,8.6,18.3,0
387,2015-09-08,Launceston,6.4,17.5,5.8,,,SSW,28.0,NNW,SSW,4.0,15.0,94.0,46.0,,,4.0,8.0,9.1,16.4,0
388,2015-08-25,GoldCoast,17.7,27.1,5.0,,,NE,48.0,NNW,NNE,17.0,26.0,92.0,70.0,1018.7,1015.6,,,20.3,24.2,0
389,2009-01-17,Nuriootpa,10.2,26.6,0.0,8.0,13.0,ESE,39.0,E,SSE,17.0,13.0,48.0,16.0,1023.0,1019.8,4.0,2.0,14.2,25.2,0
390,2014-10-01,MountGambier,4.6,15.2,9.4,3.2,7.0,WSW,39.0,SW,WSW,24.0,17.0,58.0,59.0,1025.9,1025.9,6.0,7.0,12.2,13.8,0
391,2017-01-18,Katherine,24.0,35.0,8.0,0.0,,W,59.0,N,N,13.0,13.0,69.0,,1010.7,1006.2,5.0,,30.5,,1
392,2017-03-13,Watsonia,13.5,27.4,0.0,8.6,9.1,SW,35.0,E,WSW,6.0,19.0,72.0,53.0,1013.2,1013.2,8.0,1.0,17.4,26.4,0
393,2013-01-08,Darwin,23.9,31.3,1.8,8.0,2.3,NE,59.0,E,NE,20.0,22.0,80.0,71.0,1006.8,1004.1,7.0,8.0,26.9,29.6,1
394,2015-03-05,Perth,18.0,33.3,0.0,9.6,11.9,NE,37.0,E,E,11.0,11.0,53.0,26.0,1023.7,1019.1,0.0,0.0,23.4,32.6,0
395,2015-08-02,Nuriootpa,5.6,12.0,7.8,1.0,6.8,W,52.0,W,W,24.0,22.0,88.0,84.0,1019.9,1019.9,,,8.2,10.4,1
396,2014-05-13,Adelaide,12.2,22.6,0.0,3.0,,NE,24.0,NNE,WNW,13.0,9.0,46.0,41.0,1026.0,1023.2,,,17.6,21.9,0
397,2012-01-13,Perth,23.8,34.9,0.0,13.2,12.4,NE,39.0,ENE,ENE,19.0,15.0,51.0,37.0,1013.0,1009.4,0.0,4.0,27.6,33.1,0
398,2016-03-14,Sydney,21.8,30.7,0.0,7.2,4.9,SSW,41.0,WNW,SE,9.0,20.0,84.0,54.0,1016.3,1014.3,7.0,6.0,22.9,29.9,1
399,2012-01-02,Albury,17.8,36.0,0.0,,,SSW,24.0,ESE,S,9.0,15.0,57.0,30.0,1016.5,1012.9,,,25.5,35.0,0
400,2013-09-24,Newcastle,14.6,31.2,0.0,,,,,,NW,0.0,19.0,60.0,22.0,,,8.0,4.0,17.8,30.5,0
401,2009-09-30,GoldCoast,12.0,25.6,0.0,,,NE,33.0,SE,NNE,7.0,28.0,59.0,54.0,1020.0,1016.6,,,22.0,24.1,0
402,2015-06-17,Darwin,21.7,32.8,0.0,6.2,10.6,ENE,30.0,SE,NW,9.0,19.0,74.0,59.0,1012.8,1008.8,1.0,1.0,26.3,29.9,0
403,2014-09-02,PerthAirport,12.8,20.8,0.0,4.2,0.0,ENE,30.0,E,WNW,11.0,15.0,62.0,58.0,1016.2,1015.8,7.0,7.0,15.7,20.3,0
404,2011-08-31,CoffsHarbour,9.3,20.0,6.8,3.4,,S,26.0,SW,SSE,15.0,13.0,74.0,61.0,1022.6,1020.4,5.0,1.0,17.8,19.7,0
405,2011-08-12,Watsonia,1.6,12.6,0.2,2.8,5.9,ENE,13.0,E,E,2.0,2.0,100.0,64.0,1021.5,1020.6,7.0,2.0,5.3,12.0,0
406,2010-03-19,SydneyAirport,18.4,31.3,0.0,7.0,11.2,NE,35.0,NW,NE,11.0,20.0,74.0,48.0,1022.4,1018.8,6.0,4.0,20.7,28.9,0
407,2013-08-04,Brisbane,6.4,23.6,0.0,6.6,10.3,WSW,28.0,,WSW,0.0,11.0,58.0,27.0,1018.9,1015.3,0.0,0.0,16.0,23.1,0
408,2014-11-22,MountGambier,11.7,30.1,1.0,6.6,11.2,NW,61.0,NNE,WNW,26.0,35.0,59.0,37.0,1006.7,1004.6,6.0,5.0,17.9,27.1,0
409,2013-06-28,Cobar,10.8,14.5,4.0,0.4,,WSW,15.0,ESE,WSW,6.0,7.0,95.0,82.0,1021.4,1020.1,8.0,8.0,12.1,14.2,0
410,2014-05-14,Richmond,7.7,22.7,0.0,,,NE,28.0,,NE,0.0,13.0,100.0,48.0,1029.6,1025.4,3.0,,11.3,22.0,0
411,2012-11-15,Tuggeranong,11.4,25.8,0.0,,,W,37.0,ESE,WNW,7.0,17.0,76.0,29.0,1013.8,1009.2,,,15.0,24.6,0
412,2011-08-05,GoldCoast,13.5,22.0,0.0,,,SE,35.0,SSW,SSE,13.0,13.0,61.0,60.0,1029.1,1026.1,,,18.7,20.6,0
413,2015-07-15,Williamtown,7.2,15.9,0.0,6.2,6.7,NW,63.0,NW,WSW,13.0,9.0,58.0,41.0,1018.7,1016.2,2.0,5.0,9.9,15.4,0
414,2017-02-03,Adelaide,13.4,29.7,0.0,,,WSW,22.0,,SW,0.0,13.0,57.0,37.0,1017.3,1014.0,,,19.9,28.2,0
415,2012-03-28,SalmonGums,13.6,23.8,0.6,,,SSE,28.0,SE,SE,15.0,11.0,87.0,54.0,,,,,16.8,22.5,0
416,2010-09-23,Penrith,14.2,20.4,,,,SE,24.0,SSW,ESE,11.0,19.0,80.0,65.0,,,,,15.9,18.2,0
417,2015-02-01,GoldCoast,18.8,30.0,18.2,,,NE,35.0,WNW,ESE,6.0,19.0,72.0,64.0,1007.5,1004.7,,,27.3,29.5,1
418,2013-09-27,Newcastle,10.0,23.1,0.0,,,,,N,NE,4.0,9.0,33.0,26.0,,,0.0,0.0,18.0,22.0,0
419,2014-06-03,Katherine,17.1,32.8,0.0,5.6,,ESE,43.0,SE,SE,20.0,20.0,61.0,65.0,1014.5,1010.0,0.0,2.0,23.9,32.0,0
420,2011-10-24,AliceSprings,19.9,34.7,0.0,10.4,7.6,NNW,37.0,NNW,W,15.0,7.0,51.0,31.0,1013.4,1009.0,7.0,7.0,26.2,32.7,0
421,2014-07-31,Cobar,8.6,23.9,0.0,4.6,,NNW,50.0,NNW,NW,13.0,28.0,31.0,10.0,1017.4,1011.6,0.0,0.0,16.3,23.4,0
422,2009-03-09,SalmonGums,9.4,29.2,0.0,,,ENE,35.0,NNE,W,17.0,7.0,61.0,27.0,,,,,17.5,28.1,0
423,2011-07-29,Nuriootpa,7.8,17.2,0.0,4.0,1.4,NE,41.0,ENE,NE,13.0,13.0,55.0,42.0,1018.9,1015.7,7.0,7.0,11.5,16.9,1
424,2015-02-16,Katherine,24.2,37.1,2.2,8.4,,W,28.0,NW,SSW,9.0,11.0,78.0,49.0,1009.2,1005.4,6.0,4.0,28.0,35.5,0
425,2013-06-29,Watsonia,5.5,13.2,0.2,1.4,3.2,SW,13.0,,SE,0.0,6.0,,89.0,1028.1,1027.0,7.0,3.0,,12.1,0
426,2011-06-19,Portland,9.4,15.1,1.0,1.8,1.0,NW,54.0,NNW,WNW,30.0,30.0,94.0,,1008.9,1006.4,7.0,8.0,12.3,,1
427,2013-05-07,NorfolkIsland,16.1,20.9,0.2,6.6,9.1,SW,44.0,SW,SSE,20.0,13.0,56.0,66.0,1021.0,1020.5,5.0,5.0,19.4,18.6,0
428,2015-12-19,Cairns,24.2,31.9,1.6,4.8,3.9,SE,54.0,SSE,SSE,17.0,20.0,77.0,60.0,1012.1,1009.9,6.0,7.0,26.8,27.9,0
429,2017-04-04,Katherine,20.0,35.0,0.0,8.0,,SSE,28.0,S,ENE,7.0,13.0,66.0,,1012.1,1008.2,5.0,,27.0,,0
430,2016-06-12,SydneyAirport,7.2,18.2,0.0,5.4,8.3,SW,39.0,NW,S,17.0,13.0,57.0,49.0,1036.1,1035.0,4.0,1.0,10.1,16.1,0
431,2013-05-24,Newcastle,11.2,19.9,14.4,,,,,SE,SE,37.0,41.0,61.0,50.0,,,6.0,5.0,18.6,19.0,1
432,2012-11-08,Richmond,16.6,30.5,0.6,,,ESE,31.0,NE,E,9.0,22.0,66.0,45.0,1011.8,1010.0,,,23.1,28.3,1
433,2014-02-17,Newcastle,18.8,25.2,15.0,,,,,SE,SE,9.0,19.0,68.0,66.0,,,3.0,7.0,23.0,23.5,0
434,2016-04-07,GoldCoast,19.1,29.8,0.0,,,NNE,35.0,NW,NNE,20.0,28.0,64.0,63.0,1020.1,1017.3,,,25.4,27.8,0
